v2 v3
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
2 3
4 5
5 2
0 0
3 0
0 1
1 2
1 3
2 0
